customer_id,age,gender,region,product_category,purchase_date,units_purchased,unit_price,purchase_amount,return,payment_method,high_value
679,46,Other,South,Clothing,2022-01-28,4,52.44,212.41,0,Debit Card,1
680,27,Female,East,Sports,2023-12-15,1,25.45,20.51,0,Gift Card,0
681,29,Other,North,Home & Kitchen,2024-11-28,3,77.0,226.02,0,PayPal,1
682,47,Female,West,Home & Kitchen,2022-03-27,2,61.61,122.0,0,Credit Card,0
683,58,Other,East,Electronics,2022-05-06,4,352.09,1404.79,0,Debit Card,1
684,18,Male,North,Electronics,2024-03-22,4,425.52,1697.25,0,Gift Card,1
685,22,Female,North,Electronics,2023-06-21,1,245.89,245.53,0,Gift Card,1
686,37,Female,East,Home & Kitchen,2022-05-25,5,283.55,1422.16,0,Credit Card,1
687,25,Male,North,Sports,2022-01-25,2,26.5,51.25,0,Gift Card,0
688,60,Other,South,Home & Kitchen,2022-03-08,3,238.52,717.18,0,Gift Card,1
689,29,Female,East,Home & Kitchen,2022-08-21,4,198.81,796.74,0,Gift Card,1
690,18,Male,West,Electronics,2022-04-19,4,318.1,1269.91,0,Gift Card,1
691,37,Female,South,Clothing,2022-04-21,2,26.56,54.63,0,Debit Card,0
692,45,Female,West,Electronics,2022-08-16,5,432.37,2158.97,0,Credit Card,1
693,60,Female,North,Clothing,2022-04-21,4,70.13,276.74,1,PayPal,1
694,54,Other,South,Sports,2022-02-03,2,235.66,473.33,0,PayPal,1
695,64,Male,West,Sports,2023-09-15,1,146.95,143.08,0,Gift Card,0
696,54,Male,East,Books,2024-01-18,5,56.68,288.37,0,Debit Card,1
697,29,Male,North,Books,2023-08-18,3,17.13,48.21,0,Gift Card,0
698,54,Male,West,Books,2023-03-01,4,44.91,180.6,0,Gift Card,0
699,61,Female,North,Sports,2023-09-05,2,163.88,326.88,0,Debit Card,1
700,45,Other,West,Electronics,2023-11-23,1,482.73,479.0,0,Credit Card,1
701,64,Male,East,Electronics,2022-11-11,3,246.6,735.08,1,PayPal,1
702,32,Other,South,Electronics,2024-05-26,2,449.25,899.72,0,Debit Card,1
703,23,Male,West,Home & Kitchen,2023-10-24,2,164.47,332.01,0,PayPal,1
704,61,Male,North,Books,2022-10-04,3,45.86,140.99,0,Debit Card,0
705,37,Female,East,Electronics,2023-09-16,1,297.17,297.0,0,Debit Card,1
706,31,Female,South,Books,2023-05-31,1,53.95,56.73,0,Gift Card,0
707,19,Female,North,Books,2024-04-22,5,9.64,49.91,0,Credit Card,0
708,26,Other,East,Home & Kitchen,2022-12-16,4,247.94,994.01,0,PayPal,1
709,54,Female,North,Sports,2024-04-02,3,218.8,656.32,0,Credit Card,1
710,37,Female,East,Electronics,2024-01-29,3,517.76,1554.62,0,Gift Card,1
711,43,Male,South,Home & Kitchen,2024-06-17,3,168.44,508.36,0,Debit Card,1
712,46,Male,South,Sports,2022-08-31,1,123.64,122.62,0,PayPal,0
713,18,Female,North,Sports,2023-06-27,4,249.16,999.7,0,Credit Card,1
714,52,Female,East,Electronics,2024-11-29,5,253.13,1266.56,1,PayPal,1
715,23,Other,West,Books,2022-08-17,2,35.08,66.82,0,PayPal,0
716,54,Other,South,Clothing,2023-07-02,2,107.19,209.62,0,PayPal,1
717,22,Male,West,Books,2024-07-08,3,43.55,129.27,0,Credit Card,0
718,50,Other,West,Books,2022-01-06,4,16.22,65.35,0,PayPal,0
719,31,Female,North,Clothing,2023-04-13,1,105.02,108.42,0,Credit Card,0
720,29,Female,North,Sports,2022-03-16,4,209.13,832.81,0,Debit Card,1
721,59,Male,North,Clothing,2022-01-04,4,26.5,109.01,0,Credit Card,0
722,37,Female,East,Clothing,2023-10-08,1,138.5,142.13,0,Gift Card,0
723,41,Female,South,Home & Kitchen,2022-04-28,3,37.97,110.41,0,PayPal,0
724,60,Female,South,Home & Kitchen,2024-05-30,4,126.11,507.96,0,Gift Card,1
725,51,Female,West,Home & Kitchen,2023-05-19,2,34.27,73.45,0,Gift Card,0
726,42,Other,North,Sports,2024-08-04,1,42.36,44.63,0,Debit Card,0
727,46,Other,East,Clothing,2023-07-28,5,138.45,695.11,0,Debit Card,1
728,56,Other,South,Electronics,2022-07-13,3,309.69,934.01,0,Credit Card,1
729,48,Other,East,Clothing,2024-04-26,1,75.22,76.28,0,Credit Card,0
730,64,Other,North,Sports,2023-12-16,5,73.45,365.34,0,PayPal,1
731,60,Male,North,Home & Kitchen,2024-11-15,5,191.22,959.45,0,Gift Card,1
732,40,Female,South,Sports,2022-06-22,4,158.83,636.47,0,Debit Card,1
733,61,Male,West,Home & Kitchen,2022-11-22,4,130.49,522.79,0,Debit Card,1
734,55,Female,West,Sports,2024-04-15,4,99.93,397.27,0,PayPal,1
735,37,Female,North,Electronics,2023-12-25,1,548.23,550.8,0,Debit Card,1
736,40,Female,North,Home & Kitchen,2022-08-13,1,133.49,129.3,0,Gift Card,0
737,62,Male,West,Home & Kitchen,2023-06-16,3,163.25,493.98,0,Gift Card,1
738,33,Female,North,Clothing,2022-04-23,4,56.83,225.58,0,PayPal,1
739,59,Female,South,Sports,2022-05-20,5,202.02,1006.39,0,Gift Card,1
740,25,Other,South,Books,2023-07-13,2,26.86,53.14,0,Credit Card,0
741,38,Other,East,Books,2022-01-01,3,33.25,95.17,0,Gift Card,0
742,18,Female,West,Clothing,2022-03-31,1,52.94,54.78,0,Credit Card,0
743,25,Other,North,Sports,2023-10-16,3,247.22,745.7,0,Debit Card,1
744,46,Male,East,Electronics,2022-11-16,3,281.17,846.89,0,Credit Card,1
745,49,Female,South,Clothing,2022-05-19,3,120.2,356.86,0,PayPal,1
746,55,Male,West,Home & Kitchen,2024-04-24,3,145.42,432.53,0,PayPal,1
747,22,Other,South,Electronics,2022-09-16,2,242.8,488.73,0,PayPal,1
748,64,Other,North,Sports,2024-06-20,4,204.94,823.99,0,PayPal,1
749,39,Male,East,Home & Kitchen,2023-11-21,5,120.07,599.98,0,PayPal,1
750,64,Female,North,Books,2022-01-10,3,52.59,157.75,0,Gift Card,0
751,51,Other,North,Sports,2022-09-18,3,230.93,690.98,0,Debit Card,1
752,18,Other,West,Home & Kitchen,2022-06-21,3,262.15,790.4,0,Credit Card,1
753,43,Other,West,Sports,2024-06-16,4,32.88,132.96,0,Credit Card,0
754,60,Male,North,Home & Kitchen,2022-01-13,1,242.59,240.47,0,Debit Card,1
755,27,Male,West,Sports,2022-11-17,1,117.55,115.54,0,PayPal,0
756,47,Other,East,Books,2022-11-25,2,53.05,110.02,0,PayPal,0
757,35,Female,East,Clothing,2024-02-24,1,102.93,98.07,0,Credit Card,0
758,34,Male,North,Home & Kitchen,2024-02-16,3,255.08,763.48,0,PayPal,1
759,43,Female,East,Home & Kitchen,2024-06-29,3,164.85,495.08,0,Gift Card,1
760,25,Male,North,Books,2022-11-14,3,34.43,99.76,0,Gift Card,0
761,64,Male,East,Clothing,2022-08-24,2,38.77,73.46,0,Gift Card,0
762,57,Female,South,Sports,2022-11-30,3,201.4,607.34,0,Debit Card,1
763,29,Female,North,Home & Kitchen,2023-01-11,1,143.24,147.18,0,Debit Card,0
764,44,Female,East,Clothing,2023-08-11,4,85.01,343.28,0,Gift Card,1
765,25,Male,South,Sports,2023-05-28,4,201.65,810.58,0,Debit Card,1
766,42,Female,North,Home & Kitchen,2024-07-06,5,191.69,958.97,1,Gift Card,1
767,63,Female,East,Home & Kitchen,2024-05-22,1,84.3,87.42,1,PayPal,0
768,21,Female,East,Sports,2022-09-27,3,157.8,472.25,0,Debit Card,1
769,50,Female,South,Books,2024-03-08,4,27.42,111.34,0,Gift Card,0
770,18,Female,West,Clothing,2023-12-26,1,81.04,85.93,0,Debit Card,0
771,36,Female,West,Home & Kitchen,2022-01-05,4,37.64,147.83,0,Credit Card,0
772,48,Female,South,Sports,2024-04-30,3,72.26,215.67,0,Credit Card,1
773,33,Male,South,Home & Kitchen,2022-03-19,4,105.88,423.32,1,Gift Card,1
774,31,Female,North,Sports,2023-07-28,5,185.42,923.46,0,Gift Card,1
775,65,Male,West,Home & Kitchen,2022-05-12,5,33.1,161.33,1,Gift Card,0
776,22,Other,North,Electronics,2023-08-24,4,333.95,1339.1,0,Credit Card,1
777,58,Other,East,Books,2024-12-01,1,55.82,60.59,0,Debit Card,0
778,43,Male,South,Clothing,2022-03-30,1,34.54,33.59,0,Credit Card,0
779,45,Female,North,Books,2023-02-06,1,33.4,29.28,0,Gift Card,0
780,19,Male,South,Books,2022-10-23,4,48.26,188.69,0,Gift Card,0
781,23,Other,North,Clothing,2023-09-08,1,142.53,146.44,0,Gift Card,0
782,26,Male,East,Books,2024-03-10,3,46.07,137.86,0,Gift Card,0
783,50,Other,East,Electronics,2023-02-26,5,474.25,2369.47,0,Gift Card,1
784,58,Male,West,Sports,2024-11-12,3,210.96,632.64,0,Gift Card,1
785,42,Male,West,Clothing,2023-07-29,1,78.01,76.19,0,PayPal,0
786,65,Male,East,Sports,2022-05-23,3,206.32,618.84,0,PayPal,1
787,30,Male,North,Home & Kitchen,2024-09-19,1,32.15,35.75,0,PayPal,0
788,26,Male,South,Electronics,2023-10-27,4,566.05,2265.13,1,Credit Card,1
789,30,Other,East,Sports,2022-05-25,3,124.74,376.18,0,Debit Card,1
790,48,Male,East,Sports,2024-10-03,4,149.51,596.69,0,Gift Card,1
791,58,Male,North,Clothing,2023-05-18,4,53.13,214.92,0,PayPal,1
792,28,Male,East,Home & Kitchen,2024-03-31,2,230.48,462.63,0,Credit Card,1
793,21,Female,East,Clothing,2022-04-14,1,29.96,26.16,0,Debit Card,0
794,51,Other,North,Home & Kitchen,2024-11-28,5,265.61,1328.78,0,Gift Card,1
795,55,Male,East,Clothing,2022-07-17,1,127.66,125.22,0,Gift Card,0
796,63,Other,West,Sports,2023-08-02,5,73.61,371.11,0,Debit Card,1
797,21,Male,West,Sports,2023-01-26,1,207.1,206.36,0,Debit Card,1
798,55,Female,West,Electronics,2023-07-08,4,503.86,2020.39,1,Debit Card,1
799,36,Other,West,Sports,2024-11-04,3,167.25,497.67,1,Credit Card,1
800,23,Female,East,Books,2023-04-23,3,25.54,79.43,0,PayPal,0
801,51,Female,South,Sports,2024-07-11,2,86.09,173.91,0,Gift Card,0
802,35,Male,West,Books,2023-02-24,5,17.75,91.42,0,PayPal,0
803,30,Other,West,Sports,2022-06-06,5,96.69,481.51,0,Debit Card,1
804,58,Other,East,Books,2023-07-04,5,54.7,273.4,0,Gift Card,1
805,40,Other,East,Books,2024-10-17,4,9.27,40.05,0,Gift Card,0
806,36,Other,North,Sports,2024-09-23,5,211.5,1054.81,1,PayPal,1
807,62,Male,West,Books,2024-08-08,3,24.19,69.83,0,PayPal,0
808,28,Male,North,Electronics,2022-10-16,4,384.72,1539.39,0,Gift Card,1
809,18,Female,West,Home & Kitchen,2022-07-15,1,244.51,244.75,0,Credit Card,1
810,41,Male,South,Books,2023-08-21,5,53.64,266.03,0,Debit Card,1
811,24,Other,East,Books,2023-06-01,5,23.96,117.8,0,PayPal,0
812,42,Male,East,Electronics,2024-05-14,1,357.83,355.61,0,Gift Card,1
813,38,Female,North,Electronics,2024-03-16,5,336.53,1685.38,0,PayPal,1
814,32,Other,North,Clothing,2024-03-25,1,21.72,23.24,0,Gift Card,0
815,18,Other,East,Home & Kitchen,2022-08-16,4,109.9,442.94,0,Credit Card,1
816,29,Female,East,Clothing,2022-08-04,3,79.69,243.84,0,PayPal,1
817,24,Female,East,Books,2024-08-05,1,27.61,27.35,0,Gift Card,0
818,32,Other,West,Electronics,2022-01-15,2,474.87,945.4,0,PayPal,1
819,38,Male,West,Books,2022-02-16,1,26.16,21.65,0,Gift Card,0
820,36,Male,South,Sports,2022-11-20,5,135.11,673.51,0,Debit Card,1
821,46,Other,West,Home & Kitchen,2024-04-23,4,145.99,588.3,0,Gift Card,1
822,42,Other,East,Sports,2022-05-10,4,191.64,766.8,0,Gift Card,1
823,50,Other,West,Electronics,2022-04-05,1,538.34,536.06,0,Gift Card,1
824,49,Male,North,Electronics,2023-09-19,3,389.35,1167.04,1,Gift Card,1
825,52,Male,East,Electronics,2024-01-25,2,505.24,1011.47,0,Debit Card,1
826,61,Other,West,Home & Kitchen,2024-03-04,4,110.13,442.06,0,Credit Card,1
827,55,Female,East,Clothing,2022-03-10,5,90.38,448.43,0,Debit Card,1
828,43,Other,North,Books,2022-01-11,5,23.99,124.71,0,Credit Card,0
829,28,Other,North,Books,2024-05-21,3,27.78,83.79,0,Credit Card,0
830,52,Male,West,Books,2023-07-04,4,45.28,177.49,1,Debit Card,0
831,25,Other,East,Books,2023-12-13,1,53.49,57.43,0,PayPal,0
832,63,Male,South,Books,2022-01-23,5,11.68,54.16,0,Credit Card,0
833,31,Female,North,Clothing,2024-03-25,3,102.5,311.59,0,Debit Card,1
834,27,Other,South,Sports,2022-12-12,4,155.98,628.9,0,Gift Card,1
835,19,Female,West,Home & Kitchen,2022-10-29,4,61.97,249.89,0,Debit Card,1
836,63,Other,North,Sports,2022-12-29,4,72.68,293.41,0,Credit Card,1
837,26,Female,South,Sports,2023-01-31,4,94.98,378.28,0,PayPal,1
838,20,Male,North,Books,2022-08-06,4,14.18,61.14,0,PayPal,0
839,38,Other,South,Books,2022-05-21,5,18.41,92.32,0,PayPal,0
840,43,Other,East,Clothing,2024-08-15,3,54.79,166.69,0,Gift Card,0
841,25,Female,East,Home & Kitchen,2024-09-11,4,120.63,486.77,1,Debit Card,1
842,65,Male,West,Electronics,2024-09-19,2,487.23,979.2,0,Debit Card,1
843,19,Female,North,Sports,2024-04-07,2,153.68,310.69,0,PayPal,1
844,23,Female,South,Electronics,2023-11-14,3,593.81,1779.46,0,Gift Card,1
845,45,Male,West,Home & Kitchen,2024-09-30,1,141.98,146.64,0,PayPal,0
846,46,Female,East,Sports,2022-12-22,1,194.62,195.9,0,Credit Card,0
847,43,Female,East,Electronics,2024-10-04,1,542.16,546.47,0,Debit Card,1
848,42,Other,West,Electronics,2024-06-06,2,455.54,912.84,0,Gift Card,1
849,29,Female,North,Clothing,2022-05-07,1,73.54,71.61,0,PayPal,0
850,22,Other,South,Home & Kitchen,2024-10-05,5,233.47,1166.05,0,Gift Card,1
851,51,Male,East,Home & Kitchen,2023-08-27,4,84.99,340.47,0,Credit Card,1
852,65,Female,West,Home & Kitchen,2024-10-10,2,118.44,239.78,0,Credit Card,1
853,54,Male,East,Sports,2022-02-20,3,148.0,442.19,0,Debit Card,1
854,32,Other,East,Clothing,2024-11-18,3,94.8,285.21,1,Gift Card,1
855,61,Other,South,Books,2024-02-18,4,6.22,23.33,0,PayPal,0
856,53,Other,North,Sports,2024-03-24,2,237.65,478.46,0,PayPal,1
857,32,Female,North,Home & Kitchen,2023-02-24,1,218.09,217.76,0,PayPal,1
858,60,Other,South,Sports,2024-09-09,1,136.53,132.3,0,Debit Card,0
859,65,Other,West,Electronics,2024-04-04,5,569.91,2846.2,0,Credit Card,1
860,40,Female,West,Sports,2024-10-21,5,123.8,614.59,1,PayPal,1
861,23,Female,North,Sports,2023-07-21,1,245.6,245.59,0,Debit Card,1
862,63,Female,East,Home & Kitchen,2023-01-06,3,168.32,501.01,0,Debit Card,1
863,61,Other,East,Electronics,2024-07-24,3,201.43,600.43,0,Debit Card,1
864,60,Other,West,Home & Kitchen,2023-10-23,5,236.5,1186.89,0,Debit Card,1
865,62,Female,South,Electronics,2024-08-26,4,455.5,1825.74,0,Debit Card,1
866,38,Female,East,Electronics,2022-07-21,1,497.84,497.36,0,Debit Card,1
867,40,Male,West,Electronics,2022-11-09,5,578.15,2895.6,0,Credit Card,1
868,60,Male,South,Home & Kitchen,2022-04-27,5,239.65,1193.26,0,Credit Card,1
869,33,Female,North,Electronics,2024-07-25,1,425.1,426.24,0,PayPal,1
870,64,Female,South,Clothing,2023-07-29,1,131.45,132.61,0,Gift Card,0
871,32,Male,North,Clothing,2022-09-01,3,107.52,322.14,0,Credit Card,1
872,42,Female,West,Books,2023-06-21,4,27.45,108.76,0,Gift Card,0
873,53,Other,South,Clothing,2022-03-16,4,135.13,540.08,0,PayPal,1
874,28,Other,West,Books,2023-01-21,1,17.2,16.35,0,Credit Card,0
875,32,Other,North,Clothing,2023-04-20,2,112.9,228.11,0,Credit Card,1
876,21,Female,East,Home & Kitchen,2023-02-22,5,268.02,1336.46,0,PayPal,1
877,38,Female,East,Books,2022-12-13,5,45.22,223.09,0,PayPal,1
878,30,Male,North,Sports,2023-10-02,1,181.89,178.69,0,Gift Card,0
879,39,Female,East,Sports,2024-07-27,2,194.34,386.31,1,Gift Card,1
880,36,Female,East,Clothing,2024-08-12,3,80.46,241.62,0,PayPal,1
881,51,Male,South,Sports,2024-05-25,1,221.69,217.8,0,Credit Card,1
882,31,Female,South,Clothing,2024-02-02,1,46.45,50.13,0,Debit Card,0
883,21,Male,East,Clothing,2023-10-26,5,36.56,180.77,0,Gift Card,0
884,65,Female,South,Sports,2022-01-25,1,89.24,85.86,0,PayPal,0
885,63,Female,North,Sports,2023-12-11,1,144.6,146.36,0,Credit Card,0
886,44,Female,South,Electronics,2022-06-26,1,379.75,375.13,0,Credit Card,1
887,46,Female,South,Books,2022-10-12,5,50.13,251.86,0,Gift Card,1
888,64,Other,South,Clothing,2022-03-04,3,72.59,219.76,0,Gift Card,1
889,45,Other,West,Sports,2024-09-29,3,133.98,399.08,0,Debit Card,1
890,52,Female,North,Books,2023-10-24,1,5.74,1.15,0,Gift Card,0
891,25,Other,East,Sports,2023-10-28,5,117.19,584.59,0,Debit Card,1
892,33,Male,East,Sports,2022-06-05,3,170.75,508.23,0,PayPal,1
893,59,Other,West,Electronics,2024-12-08,3,156.98,467.1,0,Gift Card,1
894,53,Male,South,Clothing,2024-08-24,3,56.51,167.09,0,Debit Card,0
895,47,Male,North,Clothing,2024-04-28,5,47.03,233.13,1,Gift Card,1
896,35,Male,North,Home & Kitchen,2023-11-20,5,41.34,206.98,0,PayPal,1
897,19,Other,East,Electronics,2022-05-28,1,365.67,367.45,0,PayPal,1
898,30,Female,West,Books,2022-12-08,4,14.99,60.91,0,Debit Card,0
899,21,Female,West,Electronics,2023-04-21,3,484.39,1449.64,0,Credit Card,1
900,43,Other,West,Books,2024-12-22,4,51.64,203.26,0,PayPal,1
901,42,Male,West,Clothing,2023-07-15,5,90.93,458.42,0,PayPal,1
902,47,Other,North,Home & Kitchen,2022-11-23,5,295.06,1475.89,0,PayPal,1
903,28,Female,South,Home & Kitchen,2024-09-16,5,151.63,761.85,1,PayPal,1
904,24,Other,East,Clothing,2022-08-03,4,86.74,345.67,0,Credit Card,1
905,48,Other,North,Sports,2023-03-11,5,247.57,1239.01,0,PayPal,1
906,61,Female,West,Electronics,2024-08-09,1,254.2,254.43,0,Credit Card,1
907,27,Female,West,Home & Kitchen,2023-12-24,5,284.49,1420.63,0,Gift Card,1
908,56,Male,East,Sports,2022-02-01,2,34.64,68.98,0,Credit Card,0
909,30,Male,South,Books,2023-11-01,4,29.55,118.23,0,Debit Card,0
910,48,Female,South,Home & Kitchen,2022-10-12,2,48.9,94.81,0,Gift Card,0
911,24,Male,South,Books,2023-03-05,5,45.11,223.69,1,Credit Card,1
912,59,Female,West,Sports,2022-10-13,1,161.89,164.81,0,Credit Card,0
913,59,Other,North,Books,2024-11-08,3,43.86,135.75,0,Credit Card,0
914,53,Male,North,Sports,2022-01-18,5,109.26,544.89,0,Credit Card,1
915,37,Female,South,Books,2024-02-08,1,25.32,23.39,0,Credit Card,0
916,21,Other,East,Electronics,2023-08-13,4,170.39,678.53,0,Credit Card,1
917,24,Other,South,Home & Kitchen,2024-10-06,2,124.49,250.76,1,Debit Card,1
918,18,Female,South,Home & Kitchen,2022-07-13,2,280.91,560.05,0,Debit Card,1
919,61,Female,East,Sports,2023-05-17,2,110.33,225.53,1,Debit Card,1
920,62,Other,South,Books,2024-09-14,4,50.73,201.16,0,Credit Card,1
921,59,Other,East,Clothing,2022-04-24,1,129.5,128.44,0,Gift Card,0
922,64,Female,East,Home & Kitchen,2024-08-04,4,130.78,524.13,0,Debit Card,1
923,30,Female,North,Books,2024-04-10,2,39.76,82.54,0,PayPal,0
924,39,Other,East,Books,2024-07-13,5,10.25,50.92,0,PayPal,0
925,38,Other,South,Electronics,2022-02-24,3,196.66,589.19,0,Credit Card,1
926,39,Female,East,Clothing,2024-03-10,4,26.33,110.26,1,Gift Card,0
927,45,Female,South,Home & Kitchen,2024-02-17,4,186.87,742.6,0,Debit Card,1
928,26,Other,East,Electronics,2022-06-11,1,341.73,345.68,0,Credit Card,1
929,43,Female,North,Clothing,2022-03-28,1,91.24,87.74,0,Gift Card,0
930,26,Female,South,Home & Kitchen,2022-02-24,4,170.69,685.62,0,PayPal,1
931,32,Female,South,Electronics,2024-10-28,2,307.59,616.36,0,Debit Card,1
932,27,Female,South,Clothing,2024-04-12,3,108.07,322.63,0,Credit Card,1
933,41,Male,East,Home & Kitchen,2022-11-09,1,234.8,238.53,0,Credit Card,1
934,59,Male,North,Clothing,2024-01-29,2,21.9,38.93,0,Gift Card,0
935,25,Other,North,Books,2023-03-19,5,16.4,79.26,0,Credit Card,0
936,41,Male,North,Sports,2022-11-24,1,185.48,186.15,0,Credit Card,0
937,33,Female,North,Sports,2024-12-13,2,111.99,222.49,0,Debit Card,1
938,43,Male,East,Books,2024-01-31,2,41.44,83.98,0,PayPal,0
939,44,Other,South,Clothing,2023-08-02,3,65.11,190.56,0,PayPal,0
940,54,Other,West,Books,2024-12-10,3,26.49,75.64,0,Gift Card,0
941,21,Other,North,Sports,2024-10-03,5,60.7,299.78,0,PayPal,1
942,41,Male,West,Sports,2022-04-06,2,83.1,163.1,0,Gift Card,0
943,36,Male,East,Clothing,2024-03-24,2,98.7,197.0,0,Debit Card,0
944,53,Male,East,Sports,2023-05-06,3,122.46,369.91,0,Gift Card,1
945,56,Other,West,Books,2023-03-28,1,47.59,51.64,0,PayPal,0
946,27,Female,South,Clothing,2022-06-14,1,130.84,134.19,1,Credit Card,0
947,42,Female,West,Books,2022-07-01,4,34.79,136.13,0,Debit Card,0
948,35,Other,East,Clothing,2023-04-14,3,118.57,355.14,0,PayPal,1
949,36,Other,West,Sports,2024-06-28,4,94.05,373.21,0,Debit Card,1
950,53,Other,North,Home & Kitchen,2024-01-05,3,142.04,423.77,1,Gift Card,1
951,27,Other,North,Clothing,2024-04-02,5,112.66,563.34,0,PayPal,1
952,50,Female,South,Clothing,2024-08-01,2,70.21,136.1,0,Credit Card,0
953,22,Male,West,Home & Kitchen,2022-01-07,5,188.9,941.66,0,Credit Card,1
954,64,Male,West,Sports,2022-11-26,3,66.71,204.48,0,Credit Card,1
955,52,Female,West,Books,2024-02-14,2,37.99,75.64,0,Credit Card,0
956,61,Male,West,Electronics,2022-05-31,1,537.68,537.14,0,Debit Card,1
957,51,Female,South,Home & Kitchen,2022-05-27,1,264.53,259.68,0,PayPal,1
958,50,Male,East,Electronics,2024-07-03,4,475.95,1901.29,1,Credit Card,1
959,38,Female,South,Sports,2023-12-01,3,192.79,582.05,0,Credit Card,1
960,34,Male,East,Clothing,2022-03-23,3,92.53,274.24,0,Credit Card,1
961,39,Other,East,Clothing,2023-05-29,1,96.01,95.16,0,Gift Card,0
962,65,Other,East,Sports,2024-03-25,5,55.07,270.5,0,PayPal,1
963,54,Male,West,Books,2023-12-10,2,29.41,58.61,0,Debit Card,0
964,32,Female,South,Books,2024-01-16,5,29.79,144.17,0,Gift Card,0
965,52,Male,East,Sports,2024-10-19,5,240.66,1206.51,0,Gift Card,1
966,45,Male,North,Sports,2023-12-08,1,121.99,125.24,0,Debit Card,0
967,24,Other,East,Sports,2023-04-16,1,148.6,151.48,0,Credit Card,0
968,49,Female,South,Sports,2023-01-31,1,144.98,142.82,0,Credit Card,0
969,28,Other,West,Sports,2022-09-18,4,168.27,676.46,0,PayPal,1
970,27,Male,North,Sports,2024-03-15,5,193.35,967.19,0,Credit Card,1
971,26,Other,East,Clothing,2024-07-22,3,49.26,146.5,0,Gift Card,0
972,31,Female,West,Electronics,2024-06-23,2,387.93,777.11,0,Gift Card,1
973,30,Male,South,Books,2024-12-12,4,50.43,196.83,0,Gift Card,0
974,42,Male,South,Electronics,2024-07-28,3,358.4,1071.63,0,Debit Card,1
975,19,Other,North,Clothing,2024-05-03,5,56.2,283.42,0,Credit Card,1
976,52,Female,North,Home & Kitchen,2023-08-16,1,206.77,204.21,0,Credit Card,1
977,24,Female,East,Electronics,2023-12-15,5,520.7,2604.46,0,Credit Card,1
978,38,Female,West,Home & Kitchen,2023-09-24,2,47.05,92.95,0,Credit Card,0
979,35,Female,West,Clothing,2022-02-28,4,120.98,487.48,0,PayPal,1
980,20,Female,South,Books,2022-05-08,4,50.19,205.29,0,PayPal,1
981,59,Male,South,Home & Kitchen,2024-01-06,2,154.61,313.06,0,Gift Card,1
982,56,Male,East,Clothing,2023-12-22,3,147.83,441.2,0,Gift Card,1
983,58,Female,East,Sports,2023-06-10,3,202.01,602.97,0,Debit Card,1
984,28,Female,South,Books,2023-06-05,4,47.55,189.95,0,Gift Card,0
985,56,Male,South,Sports,2023-07-06,4,193.26,768.13,0,Credit Card,1
986,41,Male,West,Books,2022-08-25,1,13.28,8.54,0,Gift Card,0
987,63,Female,West,Books,2023-05-09,3,16.95,51.38,0,Gift Card,0
988,36,Female,West,Electronics,2022-01-04,2,358.8,717.8,0,PayPal,1
989,21,Male,East,Books,2023-10-28,3,19.52,63.51,0,Credit Card,0
990,43,Other,West,Electronics,2023-03-18,1,336.86,333.88,0,Debit Card,1
991,55,Other,North,Home & Kitchen,2022-01-29,4,269.89,1077.12,0,Debit Card,1
992,59,Other,North,Books,2023-09-02,4,50.34,197.49,0,Debit Card,0
993,49,Male,West,Home & Kitchen,2024-03-15,1,200.11,204.29,0,Gift Card,1
994,56,Male,West,Books,2022-03-16,2,52.2,107.17,0,Debit Card,0
995,62,Male,South,Electronics,2024-04-17,4,502.7,2014.01,0,Debit Card,1
996,63,Other,South,Sports,2022-05-08,5,121.52,611.64,0,Debit Card,1
997,53,Female,East,Books,2022-02-11,4,16.06,64.48,0,PayPal,0
998,57,Male,North,Clothing,2022-02-10,5,86.85,433.74,0,Credit Card,1
999,54,Male,North,Sports,2024-07-22,1,190.65,188.96,1,PayPal,0
1000,50,Male,East,Electronics,2022-02-03,1,346.39,347.28,0,Credit Card,1
